Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;Tolueno (µg/m3)
22/03/2017;08:00;0,17;0,18;"Muy buena / ";0,17;0,04;1;12;Muy buena / Oso ona;14;0;12;Muy buena / Oso ona;1;Muy buena / Oso ona;0,17
22/03/2017;07:00;0,11;0,17;"Muy buena / ";0,16;0,04;0;11;Muy buena / Oso ona;11;0;10;Muy buena / Oso ona;4;Muy buena / Oso ona;0,12
22/03/2017;06:00;0,15;0,15;"Muy buena / ";0,16;0,04;0;7;Muy buena / Oso ona;8;0,04;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;0,14
22/03/2017;05:00;0,31;0,17;"Muy buena / ";0,17;0,37;0;12;Muy buena / Oso ona;12;1,16;11;Muy buena / Oso ona;10;Muy buena / Oso ona;1,36
22/03/2017;04:00;0,27;0,23;"Muy buena / ";0,17;0,5;3;39;Muy buena / Oso ona;43;1,33;15;Muy buena / Oso ona;9;Muy buena / Oso ona;1,51
22/03/2017;03:00;0,24;0,2;"Muy buena / ";0,16;0,16;0;18;Muy buena / Oso ona;19;0,1;13;Muy buena / Oso ona;4;Muy buena / Oso ona;1,16
22/03/2017;02:00;0,25;0,12;"Muy buena / ";0,16;0,16;1;13;Muy buena / Oso ona;14;0,25;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,98
22/03/2017;01:00;0,37;0,13;"Muy buena / ";0,18;0,33;0;26;Muy buena / Oso ona;27;0,48;22;Muy buena / Oso ona;6;Muy buena / Oso ona;1,41
21/03/2017;24:00;;0,16;"Muy buena / ";0,19;;0;16;Muy buena / Oso ona;16;;15;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/03/2017;23:00;;0,16;"Muy buena / ";0,2;;0;14;Muy buena / Oso ona;14;;13;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/03/2017;22:00;0,5;0,21;"Muy buena / ";0,21;0,09;2;36;Muy buena / Oso ona;38;0,12;8;Muy buena / Oso ona;7;Muy buena / Oso ona;1,28
21/03/2017;21:00;0,38;0,17;"Muy buena / ";0,21;0,09;7;43;Muy buena / Oso ona;53;0,08;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,89
21/03/2017;20:00;0,29;0,16;"Muy buena / ";0,21;0,08;3;33;Muy buena / Oso ona;38;0,05;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,73
21/03/2017;19:00;0,41;0,19;"Muy buena / ";0,22;0,19;8;47;Muy buena / Oso ona;60;0,34;6;Muy buena / Oso ona;2;Muy buena / Oso ona;1,89
21/03/2017;18:00;0,84;0,22;"Muy buena / ";0,22;0,47;13;50;Muy buena / Oso ona;70;1,13;8;Muy buena / Oso ona;2;Muy buena / Oso ona;5,42
21/03/2017;17:00;0,42;0,25;"Muy buena / ";0,21;0,12;15;53;Muy buena / Oso ona;75;0,16;17;Muy buena / Oso ona;0;Muy buena / Oso ona;3,25
21/03/2017;16:00;0,3;0,22;"Muy buena / ";0,21;0,09;22;51;Muy buena / Oso ona;84;0,11;14;Muy buena / Oso ona;2;Muy buena / Oso ona;1,28
21/03/2017;15:00;0,31;0,23;"Muy buena / ";0,21;0,09;13;45;Muy buena / Oso ona;64;0,11;7;Muy buena / Oso ona;1;Muy buena / Oso ona;1,4
21/03/2017;14:00;0,31;0,22;"Muy buena / ";0,21;0,04;14;44;Muy buena / Oso ona;64;0,02;4;Muy buena / Oso ona;0;Muy buena / Oso ona;0,8
21/03/2017;13:00;0,2;0,2;"Muy buena / ";0,21;0,04;5;26;Muy buena / Oso ona;34;0,03;2;Muy buena / Oso ona;1;Muy buena / Oso ona;0,25
21/03/2017;12:00;0,22;0,2;"Muy buena / ";0,21;0,16;2;20;Muy buena / Oso ona;23;0,17;7;Muy buena / Oso ona;5;Muy buena / Oso ona;0,54
21/03/2017;11:00;0,2;0,2;"Muy buena / ";0,21;0,21;1;16;Muy buena / Oso ona;18;0,42;13;Muy buena / Oso ona;7;Muy buena / Oso ona;0,95
21/03/2017;10:00;0,23;0,19;"Muy buena / ";0,2;0,81;1;15;Muy buena / Oso ona;17;3,07;22;Muy buena / Oso ona;10;Muy buena / Oso ona;1,8
21/03/2017;09:00;0,29;0,22;"Muy buena / ";0,2;0,76;4;34;Muy buena / Oso ona;39;2,35;24;Muy buena / Oso ona;17;Muy buena / Oso ona;3,17
21/03/2017;08:00;0,35;0,24;"Muy buena / ";0,2;0,36;3;42;Muy buena / Oso ona;47;0,68;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;3,37
21/03/2017;07:00;0,2;0,23;"Muy buena / ";0,19;0,1;1;31;Muy buena / Oso ona;31;0,08;17;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,66
21/03/2017;06:00;0,29;0,2;"Muy buena / ";0,19;0,09;0;21;Muy buena / Oso ona;21;0,1;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,64
21/03/2017;05:00;0,23;0,19;"Muy buena / ";0,19;0,04;0;16;Muy buena / Oso ona;16;0;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,33
21/03/2017;04:00;0,23;0,17;"Muy buena / ";0,19;0,04;0;9;Muy buena / Oso ona;9;0,04;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,14
21/03/2017;03:00;0,25;0,18;"Muy buena / ";0,2;0,04;0;11;Muy buena / Oso ona;11;0;17;Muy buena / Oso ona;9;Muy buena / Oso ona;0,3
21/03/2017;02:00;0,42;0,15;"Muy buena / ";0,21;0,04;0;10;Muy buena / Oso ona;10;0;22;Muy buena / Oso ona;6;Muy buena / Oso ona;0,54
21/03/2017;01:00;0,63;0,22;"Muy buena / ";0,22;0,04;0;14;Muy buena / Oso ona;14;0,02;29;Muy buena / Oso ona;11;Muy buena / Oso ona;0,63
20/03/2017;24:00;;0,21;"Muy buena / ";0,22;;1;22;Muy buena / Oso ona;23;;24;Muy buena / Oso ona;11;Muy buena / Oso ona;
20/03/2017;23:00;;0,21;"Muy buena / ";0,23;;1;15;Muy buena / Oso ona;16;;19;Muy buena / Oso ona;14;Muy buena / Oso ona;
20/03/2017;22:00;0,37;0,22;"Muy buena / ";0,23;0,09;3;22;Muy buena / Oso ona;26;0,02;21;Muy buena / Oso ona;15;Muy buena / Oso ona;0,72
20/03/2017;21:00;0,4;0,22;"Muy buena / ";0,23;0,04;5;29;Muy buena / Oso ona;36;0,11;29;Muy buena / Oso ona;20;Muy buena / Oso ona;0,85
20/03/2017;20:00;0,42;0,23;"Muy buena / ";0,24;0,09;17;50;Muy buena / Oso ona;75;0,08;38;Muy buena / Oso ona;21;Muy buena / Oso ona;0,88
20/03/2017;19:00;0,42;0,23;"Muy buena / ";0,24;0,12;19;46;Muy buena / Oso ona;75;0,09;39;Muy buena / Oso ona;22;Muy buena / Oso ona;0,74
20/03/2017;18:00;0,44;0,23;"Muy buena / ";0,25;0,25;18;42;Muy buena / Oso ona;70;0,26;40;Muy buena / Oso ona;21;Muy buena / Oso ona;1,13
20/03/2017;17:00;0,41;0,26;"Muy buena / ";0,26;0,26;19;35;Muy buena / Oso ona;64;0,39;36;Muy buena / Oso ona;20;Muy buena / Oso ona;2,24
20/03/2017;16:00;0,32;0,26;"Muy buena / ";0,26;0,11;23;36;Muy buena / Oso ona;70;0,21;26;Muy buena / Oso ona;14;Muy buena / Oso ona;1,15
20/03/2017;15:00;0,3;0,22;"Muy buena / ";0,25;0,19;23;30;Muy buena / Oso ona;65;0,21;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;1,06
20/03/2017;14:00;;;"Sin datos / ";0,25;;;;Sin datos / Daturik gabe;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;
20/03/2017;13:00;0,34;0,24;"Muy buena / ";0,25;0,33;14;22;Muy buena / Oso ona;43;0,67;12;Muy buena / Oso ona;6;Muy buena / Oso ona;1,38
20/03/2017;12:00;0,6;0,25;"Muy buena / ";0,24;0,96;40;50;Muy buena / Oso ona;112;3,88;15;Muy buena / Oso ona;8;Muy buena / Oso ona;2,28
20/03/2017;11:00;0,56;0,3;"Muy buena / ";0,23;0,73;24;45;Muy buena / Oso ona;81;1,9;14;Muy buena / Oso ona;11;Muy buena / Oso ona;2,49
20/03/2017;10:00;0,52;0,29;"Muy buena / ";0,22;0,1;14;40;Muy buena / Oso ona;61;0,26;12;Muy buena / Oso ona;6;Muy buena / Oso ona;2,08
20/03/2017;09:00;0,42;0,27;"Muy buena / ";0,2;0,04;24;57;Muy buena / Oso ona;94;0,02;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,87
20/03/2017;08:00;0,26;0,25;"Muy buena / ";0,19;0,04;23;66;Muy buena / Oso ona;102;0;16;Muy buena / Oso ona;9;Muy buena / Oso ona;0,49
20/03/2017;07:00;0,22;0,21;"Muy buena / ";0,18;0,04;4;53;Muy buena / Oso ona;59;0;25;Muy buena / Oso ona;10;Muy buena / Oso ona;0,27
20/03/2017;06:00;0,21;0,21;"Muy buena / ";0,18;0,04;2;41;Muy buena / Oso ona;43;0;16;Muy buena / Oso ona;10;Muy buena / Oso ona;0,34
20/03/2017;05:00;0,15;0,2;"Muy buena / ";0,18;0,04;0;15;Muy buena / Oso ona;15;0,01;13;Muy buena / Oso ona;7;Muy buena / Oso ona;0,13
20/03/2017;04:00;0,11;0,18;"Muy buena / ";0,18;0,04;0;7;Muy buena / Oso ona;7;0;13;Muy buena / Oso ona;6;Muy buena / Oso ona;0,04
20/03/2017;03:00;0,13;0,18;"Muy buena / ";0,18;0,04;0;8;Muy buena / Oso ona;8;0;15;Muy buena / Oso ona;8;Muy buena / Oso ona;0,04
20/03/2017;02:00;0,2;0,17;"Muy buena / ";0,19;0,04;0;7;Muy buena / Oso ona;7;0;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0
20/03/2017;01:00;0,32;0,17;"Muy buena / ";0,2;0,04;0;7;Muy buena / Oso ona;7;0;14;Muy buena / Oso ona;10;Muy buena / Oso ona;0,15
19/03/2017;24:00;;0,17;"Muy buena / ";0,2;;2;11;Muy buena / Oso ona;13;;13;Muy buena / Oso ona;8;Muy buena / Oso ona;
19/03/2017;23:00;;0,17;"Muy buena / ";0,21;;0;9;Muy buena / Oso ona;9;;15;Muy buena / Oso ona;7;Muy buena / Oso ona;
19/03/2017;22:00;0,22;0,19;"Muy buena / ";0,22;0,04;1;15;Muy buena / Oso ona;16;0,01;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,35
19/03/2017;21:00;0,2;0,2;"Muy buena / ";0,22;0,04;1;19;Muy buena / Oso ona;21;0;14;Muy buena / Oso ona;11;Muy buena / Oso ona;0,29
19/03/2017;20:00;0,23;0,21;"Muy buena / ";0,21;0,04;4;25;Muy buena / Oso ona;30;0;22;Muy buena / Oso ona;14;Muy buena / Oso ona;0,26
19/03/2017;19:00;0,25;0,21;"Muy buena / ";0,21;0,04;8;28;Muy buena / Oso ona;40;0;20;Muy buena / Oso ona;11;Muy buena / Oso ona;0,36
19/03/2017;18:00;0,17;0,23;"Muy buena / ";0,22;0,04;11;29;Muy buena / Oso ona;45;0,02;23;Muy buena / Oso ona;11;Muy buena / Oso ona;0,34
19/03/2017;17:00;0,17;0,22;"Muy buena / ";0,22;0,04;11;23;Muy buena / Oso ona;39;0,02;19;Muy buena / Oso ona;8;Muy buena / Oso ona;0,31
19/03/2017;16:00;0,22;0,23;"Muy buena / ";0,22;0,04;11;23;Muy buena / Oso ona;40;0,02;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,43
19/03/2017;15:00;0,27;0,21;"Muy buena / ";0,22;0,04;10;22;Muy buena / Oso ona;37;0;4;Muy buena / Oso ona;2;Muy buena / Oso ona;0,43
19/03/2017;14:00;0,21;0,21;"Muy buena / ";0,22;0,04;12;24;Muy buena / Oso ona;42;0,01;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,43
19/03/2017;13:00;0,33;0,18;"Muy buena / ";0,22;0,06;20;37;Muy buena / Oso ona;66;0,06;5;Muy buena / Oso ona;1;Muy buena / Oso ona;0,7
19/03/2017;12:00;0,49;0,2;"Muy buena / ";0,22;0,15;30;49;Muy buena / Oso ona;94;0,22;6;Muy buena / Oso ona;5;Muy buena / Oso ona;1,26
19/03/2017;11:00;0,52;0,25;"Muy buena / ";0,22;0,11;35;49;Muy buena / Oso ona;102;0,2;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,54
19/03/2017;10:00;0,41;0,27;"Muy buena / ";0,21;0,09;57;49;Muy buena / Oso ona;136;0,09;10;Muy buena / Oso ona;4;Muy buena / Oso ona;1,12
19/03/2017;09:00;0,34;0,24;"Muy buena / ";0,21;0,06;27;40;Muy buena / Oso ona;81;0,12;16;Muy buena / Oso ona;8;Muy buena / Oso ona;0,86
19/03/2017;08:00;0,33;0,21;"Muy buena / ";0,2;0,11;21;41;Muy buena / Oso ona;72;0,15;19;Muy buena / Oso ona;10;Muy buena / Oso ona;0,85
19/03/2017;07:00;0,32;0,19;"Muy buena / ";0,19;0,19;2;30;Muy buena / Oso ona;32;0,14;18;Muy buena / Oso ona;13;Muy buena / Oso ona;0,88
19/03/2017;06:00;0,39;0,2;"Muy buena / ";0,18;0,11;1;29;Muy buena / Oso ona;29;0,19;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;1,01
19/03/2017;05:00;0,42;0,21;"Muy buena / ";0,17;0,26;2;35;Muy buena / Oso ona;38;0,21;24;Muy buena / Oso ona;14;Muy buena / Oso ona;1,12
19/03/2017;04:00;0,57;0,21;"Muy buena / ";0,17;0,12;8;45;Muy buena / Oso ona;56;0,14;21;Muy buena / Oso ona;14;Muy buena / Oso ona;1,05
19/03/2017;03:00;0,39;0,19;"Muy buena / ";0,16;0,08;0;16;Muy buena / Oso ona;17;0,11;19;Muy buena / Oso ona;10;Muy buena / Oso ona;1,39
19/03/2017;02:00;0,41;0,21;"Muy buena / ";0,16;0,11;1;25;Muy buena / Oso ona;26;0,04;27;Muy buena / Oso ona;4;Muy buena / Oso ona;0,94
19/03/2017;01:00;0,45;0,19;"Muy buena / ";0,16;0,04;1;20;Muy buena / Oso ona;21;0,03;25;Muy buena / Oso ona;3;Muy buena / Oso ona;0,41
18/03/2017;24:00;;0,13;"Muy buena / ";0,17;;1;21;Muy buena / Oso ona;22;;18;Muy buena / Oso ona;6;Muy buena / Oso ona;
18/03/2017;23:00;;0,13;"Muy buena / ";0,18;;2;22;Muy buena / Oso ona;24;;17;Muy buena / Oso ona;5;Muy buena / Oso ona;
18/03/2017;22:00;0,29;0,11;"Muy buena / ";0,19;0,04;3;22;Muy buena / Oso ona;27;0,09;15;Muy buena / Oso ona;2;Muy buena / Oso ona;0,81
18/03/2017;21:00;0,3;0,16;"Muy buena / ";0,2;0,08;5;28;Muy buena / Oso ona;35;0,01;15;Muy buena / Oso ona;6;Muy buena / Oso ona;0,75
18/03/2017;20:00;0,2;0,19;"Muy buena / ";0,2;0,04;10;37;Muy buena / Oso ona;53;0,04;16;Muy buena / Oso ona;6;Muy buena / Oso ona;0,69
18/03/2017;19:00;0,29;0,19;"Muy buena / ";0,2;0,04;12;32;Muy buena / Oso ona;50;0;19;Muy buena / Oso ona;10;Muy buena / Oso ona;0,51
18/03/2017;18:00;0,28;0,21;"Muy buena / ";0,2;0,08;12;33;Muy buena / Oso ona;50;0,05;19;Muy buena / Oso ona;11;Muy buena / Oso ona;0,5
18/03/2017;17:00;0,31;0,21;"Muy buena / ";0,2;0,04;13;31;Muy buena / Oso ona;51;0;19;Muy buena / Oso ona;8;Muy buena / Oso ona;0,45
18/03/2017;16:00;0,33;0,2;"Muy buena / ";0,2;0,08;12;27;Muy buena / Oso ona;45;0;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;0,64
18/03/2017;15:00;0,28;0,22;"Muy buena / ";0,2;0,04;13;28;Muy buena / Oso ona;47;0;18;Muy buena / Oso ona;10;Muy buena / Oso ona;0,33
18/03/2017;14:00;0,29;0,21;"Muy buena / ";0,2;0,04;18;36;Muy buena / Oso ona;64;0;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;0,47
18/03/2017;13:00;0,33;0,2;"Muy buena / ";0,2;0,04;17;31;Muy buena / Oso ona;56;0,01;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;0,53
18/03/2017;12:00;0,27;0,2;"Muy buena / ";0,19;0,04;17;35;Muy buena / Oso ona;62;0,01;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,35
18/03/2017;11:00;0,3;0,19;"Muy buena / ";0,19;0,04;4;16;Muy buena / Oso ona;22;0;24;Muy buena / Oso ona;17;Muy buena / Oso ona;0,36
18/03/2017;10:00;0,28;0,2;"Muy buena / ";0,19;0,04;2;15;Muy buena / Oso ona;18;0;20;Muy buena / Oso ona;15;Muy buena / Oso ona;0,32
18/03/2017;09:00;0,29;0,21;"Muy buena / ";0,19;0,04;4;21;Muy buena / Oso ona;27;0;22;Muy buena / Oso ona;18;Muy buena / Oso ona;0,29
18/03/2017;08:00;0,32;0,19;"Muy buena / ";0,19;0,04;1;12;Muy buena / Oso ona;13;0;34;Muy buena / Oso ona;18;Muy buena / Oso ona;0,31
18/03/2017;07:00;0,3;0,19;"Muy buena / ";0,19;0,04;1;14;Muy buena / Oso ona;15;0;38;Muy buena / Oso ona;22;Muy buena / Oso ona;0,4
18/03/2017;06:00;0,31;0,19;"Muy buena / ";0,19;0,04;2;14;Muy buena / Oso ona;17;0;24;Muy buena / Oso ona;18;Muy buena / Oso ona;0,38
18/03/2017;05:00;0,25;0,17;"Muy buena / ";0,19;0,04;0;9;Muy buena / Oso ona;9;0;19;Muy buena / Oso ona;14;Muy buena / Oso ona;0,17
18/03/2017;04:00;0,2;0,17;"Muy buena / ";0,2;0,04;1;7;Muy buena / Oso ona;8;0;16;Muy buena / Oso ona;9;Muy buena / Oso ona;0,2
18/03/2017;03:00;0,2;0,17;"Muy buena / ";0,21;0,04;0;7;Muy buena / Oso ona;7;0;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,05
18/03/2017;02:00;0,29;0,21;"Muy buena / ";0,22;0,04;0;6;Muy buena / Oso ona;6;0,01;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,17
18/03/2017;01:00;0,38;0,21;"Muy buena / ";0,23;0,04;0;9;Muy buena / Oso ona;9;0,03;29;Muy buena / Oso ona;15;Muy buena / Oso ona;0,52
17/03/2017;24:00;;0,22;"Muy buena / ";0,24;;1;14;Muy buena / Oso ona;15;;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;
17/03/2017;23:00;;0,19;"Muy buena / ";0,26;;1;14;Muy buena / Oso ona;16;;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;
17/03/2017;22:00;0,23;0,18;"Muy buena / ";0,27;0,04;1;20;Muy buena / Oso ona;22;0,05;23;Muy buena / Oso ona;14;Muy buena / Oso ona;0,72
17/03/2017;21:00;0,3;0,22;"Muy buena / ";0,28;0,04;2;25;Muy buena / Oso ona;28;0,04;29;Muy buena / Oso ona;16;Muy buena / Oso ona;0,68
17/03/2017;20:00;0,35;0,26;"Muy buena / ";0,29;0,1;3;29;Muy buena / Oso ona;34;0,04;30;Muy buena / Oso ona;18;Muy buena / Oso ona;0,79
17/03/2017;19:00;0,32;0,28;"Muy buena / ";0,28;0,05;6;39;Muy buena / Oso ona;48;0,06;34;Muy buena / Oso ona;16;Muy buena / Oso ona;0,65
17/03/2017;18:00;0,4;0,28;"Muy buena / ";0,28;0,08;6;31;Muy buena / Oso ona;41;0,09;40;Muy buena / Oso ona;14;Muy buena / Oso ona;0,82
17/03/2017;17:00;0,32;0,3;"Muy buena / ";0,28;0,08;12;30;Muy buena / Oso ona;47;0,11;36;Muy buena / Oso ona;15;Muy buena / Oso ona;0,97
17/03/2017;16:00;0,41;0,3;"Muy buena / ";0,31;0,17;16;34;Muy buena / Oso ona;57;0,16;26;Muy buena / Oso ona;16;Muy buena / Oso ona;1,23
17/03/2017;15:00;0,37;0,31;"Muy buena / ";0,36;0,18;16;36;Muy buena / Oso ona;61;0,15;17;Muy buena / Oso ona;7;Muy buena / Oso ona;1,02
17/03/2017;14:00;0,43;0,28;"Muy buena / ";0,41;0,15;19;43;Muy buena / Oso ona;72;0,17;22;Muy buena / Oso ona;6;Muy buena / Oso ona;1,02
17/03/2017;13:00;0,42;;"Sin datos / ";0,41;0,12;14;29;Muy buena / Oso ona;49;0,15;20;Muy buena / Oso ona;8;Muy buena / Oso ona;1
17/03/2017;12:00;0,32;0,24;"Muy buena / ";0,39;0,12;11;28;Muy buena / Oso ona;45;0,22;15;Muy buena / Oso ona;10;Muy buena / Oso ona;0,85
17/03/2017;11:00;0,41;0,25;"Muy buena / ";0,39;0,41;9;24;Muy buena / Oso ona;38;1,43;26;Muy buena / Oso ona;14;Muy buena / Oso ona;1,62
17/03/2017;10:00;0,92;0,28;"Muy buena / ";0,39;0,95;26;47;Muy buena / Oso ona;86;4,37;43;Buena / Ona;18;Muy buena / Oso ona;4,97
17/03/2017;09:00;2,1;0,42;"Muy buena / ";0,38;1,15;58;66;Muy buena / Oso ona;155;5,18;55;Buena / Ona;22;Muy buena / Oso ona;10,61
17/03/2017;08:00;2,89;0,62;"Muy buena / ";0,34;1,24;102;77;Muy buena / Oso ona;233;6,51;49;Buena / Ona;22;Muy buena / Oso ona;15,82
17/03/2017;07:00;1,65;0,67;"Muy buena / ";0,29;1,07;154;77;Muy buena / Oso ona;313;4,87;26;Muy buena / Oso ona;16;Muy buena / Oso ona;9,9
17/03/2017;06:00;0,67;0,4;"Muy buena / ";0,24;0,76;61;71;Muy buena / Oso ona;164;2,98;21;Muy buena / Oso ona;14;Muy buena / Oso ona;5,42
17/03/2017;05:00;0,42;0,27;"Muy buena / ";0,24;0,91;9;62;Muy buena / Oso ona;76;3,97;24;Muy buena / Oso ona;14;Muy buena / Oso ona;6,69
17/03/2017;04:00;0,4;0,23;"Muy buena / ";0,24;1,09;2;57;Muy buena / Oso ona;59;4,88;22;Muy buena / Oso ona;14;Muy buena / Oso ona;7,66
17/03/2017;03:00;0,32;0,25;"Muy buena / ";0,24;0,77;2;56;Muy buena / Oso ona;58;2,7;19;Muy buena / Oso ona;12;Muy buena / Oso ona;5,17
17/03/2017;02:00;0,42;0,18;"Muy buena / ";0,23;0,39;1;36;Muy buena / Oso ona;37;0,9;14;Muy buena / Oso ona;9;Muy buena / Oso ona;3,05
17/03/2017;01:00;0,59;0,19;"Muy buena / ";0,23;0,43;2;44;Muy buena / Oso ona;47;0,87;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;3,26
16/03/2017;24:00;;0,22;"Muy buena / ";0,23;;1;55;Muy buena / Oso ona;56;;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;
16/03/2017;23:00;;0,27;"Muy buena / ";0,23;;2;74;Muy buena / Oso ona;77;;22;Muy buena / Oso ona;15;Muy buena / Oso ona;
16/03/2017;22:00;0,73;0,31;"Muy buena / ";0,21;0,68;14;95;Muy buena / Oso ona;117;1,98;32;Muy buena / Oso ona;13;Muy buena / Oso ona;4,96
16/03/2017;21:00;0,54;0,28;"Muy buena / ";0,19;0,38;7;78;Muy buena / Oso ona;88;0,85;22;Muy buena / Oso ona;2;Muy buena / Oso ona;2,66
16/03/2017;20:00;0,39;0,22;"Muy buena / ";0,17;0,18;11;62;Muy buena / Oso ona;79;0,22;13;Muy buena / Oso ona;0;Muy buena / Oso ona;1,03
16/03/2017;19:00;0,42;0,16;"Muy buena / ";0,17;0,19;1;31;Muy buena / Oso ona;33;0,19;15;Muy buena / Oso ona;0;Muy buena / Oso ona;1,89
16/03/2017;18:00;0,28;0,2;"Muy buena / ";0,17;0,08;3;32;Muy buena / Oso ona;36;0,09;15;Muy buena / Oso ona;0;Muy buena / Oso ona;1,03
16/03/2017;17:00;0,28;0,18;"Muy buena / ";0,19;0,1;3;24;Muy buena / Oso ona;29;0,09;13;Muy buena / Oso ona;0;Muy buena / Oso ona;0,88
16/03/2017;16:00;0,23;0,18;"Muy buena / ";0,22;0,09;3;20;Muy buena / Oso ona;25;0,05;5;Muy buena / Oso ona;2;Muy buena / Oso ona;0,59
16/03/2017;15:00;0,2;0,13;"Muy buena / ";0,27;0,08;1;10;Muy buena / Oso ona;12;0,09;8;Muy buena / Oso ona;1;Muy buena / Oso ona;0,5
16/03/2017;14:00;0,2;0,15;"Muy buena / ";0,33;0,08;2;13;Muy buena / Oso ona;17;0,19;9;Muy buena / Oso ona;1;Muy buena / Oso ona;0,59
16/03/2017;13:00;0,25;0,15;"Muy buena / ";0,33;0,22;2;13;Muy buena / Oso ona;17;0,47;5;Muy buena / Oso ona;2;Muy buena / Oso ona;0,78
16/03/2017;12:00;0,33;0,17;"Muy buena / ";0,34;0,48;2;16;Muy buena / Oso ona;19;1,34;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,3
16/03/2017;11:00;0,64;0,2;"Muy buena / ";0,36;1,33;5;26;Muy buena / Oso ona;34;6,54;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;3,53
16/03/2017;10:00;0,96;0,35;"Muy buena / ";0,36;3,21;29;59;Muy buena / Oso ona;103;14,44;19;Muy buena / Oso ona;12;Muy buena / Oso ona;6,91
16/03/2017;09:00;0,97;0,38;"Muy buena / ";0,36;3,89;67;71;Muy buena / Oso ona;172;17,88;25;Muy buena / Oso ona;13;Muy buena / Oso ona;6,93
16/03/2017;08:00;1,08;0,52;"Muy buena / ";0,36;2,1;83;68;Muy buena / Oso ona;195;9,1;30;Muy buena / Oso ona;16;Muy buena / Oso ona;11,06
16/03/2017;07:00;1;0,53;"Muy buena / ";0,45;0,96;66;61;Muy buena / Oso ona;162;3,76;26;Muy buena / Oso ona;17;Muy buena / Oso ona;7,19
16/03/2017;06:00;0,73;0,33;"Muy buena / ";0,43;0,67;17;50;Muy buena / Oso ona;76;2;28;Muy buena / Oso ona;15;Muy buena / Oso ona;5,01
16/03/2017;05:00;0,6;0,29;"Muy buena / ";0,43;0,94;7;45;Muy buena / Oso ona;55;3,75;33;Muy buena / Oso ona;17;Muy buena / Oso ona;5,73
16/03/2017;04:00;0,66;0,27;"Muy buena / ";0,44;1,05;15;46;Muy buena / Oso ona;69;4,31;19;Muy buena / Oso ona;16;Muy buena / Oso ona;5,33
16/03/2017;03:00;0,61;0,25;"Muy buena / ";0,45;1,04;6;42;Muy buena / Oso ona;51;4,36;33;Muy buena / Oso ona;14;Muy buena / Oso ona;4,69
16/03/2017;02:00;0,68;0,28;"Muy buena / ";0,46;0,57;5;39;Muy buena / Oso ona;46;1,51;37;Muy buena / Oso ona;14;Muy buena / Oso ona;4,11
16/03/2017;01:00;1,37;0,32;"Muy buena / ";0,44;0,91;7;46;Muy buena / Oso ona;57;3,22;44;Buena / Ona;20;Muy buena / Oso ona;7,61
15/03/2017;24:00;;1,12;"Muy buena / ";0,43;;7;53;Muy buena / Oso ona;64;;30;Muy buena / Oso ona;17;Muy buena / Oso ona;
15/03/2017;23:00;;0,44;"Muy buena / ";0,32;;11;63;Muy buena / Oso ona;81;;28;Muy buena / Oso ona;14;Muy buena / Oso ona;
15/03/2017;22:00;0,67;0,33;"Muy buena / ";0,3;0,29;5;52;Muy buena / Oso ona;59;0,55;28;Muy buena / Oso ona;10;Muy buena / Oso ona;2,48
15/03/2017;21:00;0,52;0,31;"Muy buena / ";0,29;0,16;2;45;Muy buena / Oso ona;48;0,26;26;Muy buena / Oso ona;13;Muy buena / Oso ona;1,24
